Carrier Code,Dep City Code,Dep City Name,Arr City Code,Arr City Name,General Aircraft Code,General Aircraft Name,Specific Aircraft Code,Specific Aircraft Name,Seats,Stopping City,GCD (km),Frequency,Seats (Total),Time series
"3K","CRK","Angeles/Mabalacat","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","2380","34","6120","2019-09-01"
"3K","DAD","Da Nang","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","1695","16","2880","2019-01-01"
"3K","DAD","Da Nang","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","1695","17","3060","2019-04-01"
"3K","DPS","Denpasar-Bali","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","1669","75","13500","2019-01-01"
"3K","HKG","Hong Kong","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","2562","31","5580","2019-01-01"
"3K","HKG","Hong Kong","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","2562","30","5400","2019-04-01"
"3K","HKG","Hong Kong","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","2562","31","5580","2019-07-01"
"3K","HKT","Phuket","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","978","88","15840","2019-09-01"
"3K","HKT","Phuket","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","978","79","14220","2019-12-01"
"3K","JKT","Jakarta","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","880","117","21060","2019-01-01"
"3K","JKT","Jakarta","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","880","126","22680","2019-04-01"
"3K","KUL","Kuala Lumpur","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","296","128","23040","2019-07-01"
"3K","KUL","Kuala Lumpur","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","296","124","22320","2019-10-01"
"3K","OKA","Okinawa","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","3742","17","3060","2019-01-01"
"3K","OKA","Okinawa","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","3742","17","3060","2019-04-01"
"3K","OKA","Okinawa","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","3742","17","3060","2019-07-01"
"3K","OKA","Okinawa","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","3742","18","3240","2019-10-01"
"3K","PEN","Penang","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","600","59","10620","2019-10-01"
"3K","PNH","Phnom Penh","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","1135","49","8820","2019-03-01"
"3K","PNH","Phnom Penh","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","1135","51","9180","2019-06-01"
"3K","RGN","Yangon","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","1930","47","8460","2019-05-01"
"3K","RGN","Yangon","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","1930","44","7920","2019-08-01"
"3K","RGN","Yangon","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","1930","43","7740","2019-11-01"
"3K","SIN","Singapore","CRK","Angeles/Mabalacat","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","2380","27","4860","2019-03-01"
"3K","SIN","Singapore","CRK","Angeles/Mabalacat","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","2380","38","6840","2019-06-01"
"3K","SIN","Singapore","CRK","Angeles/Mabalacat","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","2380","35","6300","2019-09-01"
"3K","SIN","Singapore","DAD","Da Nang","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","1695","16","2880","2019-01-01"
"3K","SIN","Singapore","DAD","Da Nang","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","1695","17","3060","2019-04-01"
"3K","SIN","Singapore","DPS","Denpasar-Bali","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","1669","75","13500","2019-01-01"
"3K","SIN","Singapore","HKG","Hong Kong","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","2562","31","5580","2019-01-01"
"3K","SIN","Singapore","HKG","Hong Kong","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","2562","30","5400","2019-04-01"
"3K","SIN","Singapore","HKG","Hong Kong","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","2562","31","5580","2019-07-01"
"3K","SIN","Singapore","HKT","Phuket","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","978","88","15840","2019-09-01"
"3K","SIN","Singapore","HKT","Phuket","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","978","79","14220","2019-12-01"
"3K","SIN","Singapore","JKT","Jakarta","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","880","117","21060","2019-01-01"
"3K","SIN","Singapore","JKT","Jakarta","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","880","126","22680","2019-04-01"
"3K","SIN","Singapore","KUL","Kuala Lumpur","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","296","128","23040","2019-07-01"
"3K","SIN","Singapore","KUL","Kuala Lumpur","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","296","124","22320","2019-10-01"
"3K","SIN","Singapore","OKA","Okinawa","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","3742","17","3060","2019-01-01"
"3K","SIN","Singapore","OKA","Okinawa","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","3742","17","3060","2019-04-01"
"3K","SIN","Singapore","OKA","Okinawa","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","3742","17","3060","2019-07-01"
"3K","SIN","Singapore","OKA","Okinawa","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","3742","18","3240","2019-10-01"
"3K","SIN","Singapore","PEN","Penang","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","600","59","10620","2019-10-01"
"3K","SIN","Singapore","PNH","Phnom Penh","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","1135","49","8820","2019-03-01"
"3K","SIN","Singapore","PNH","Phnom Penh","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","1135","51","9180","2019-06-01"
"3K","SIN","Singapore","RGN","Yangon","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","1930","47","8460","2019-05-01"
"3K","SIN","Singapore","RGN","Yangon","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","1930","44","7920","2019-08-01"
"3K","SIN","Singapore","RGN","Yangon","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","1930","43","7740","2019-11-01"
"3K","CRK","Angeles/Mabalacat","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","2380","39","7020","2019-04-01"
"3K","CRK","Angeles/Mabalacat","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","2380","35","6300","2019-07-01"
"3K","CRK","Angeles/Mabalacat","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","2380","35","6300","2019-10-01"
"3K","DRW","Darwin","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","3336","27","4860","2019-12-01"
"3K","HFE","Hefei","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","3666","2","360","2019-11-01"
"3K","HKG","Hong Kong","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","2562","28","5040","2019-02-01"
"3K","HKG","Hong Kong","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","2562","31","5580","2019-05-01"
"3K","HKG","Hong Kong","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","2562","31","5580","2019-08-01"
"3K","HKG","Hong Kong","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","2562","27","4860","2019-11-01"
"3K","HKT","Phuket","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","978","90","16200","2019-05-01"
"3K","HKT","Phuket","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","978","93","16740","2019-08-01"
"3K","HKT","Phuket","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","978","75","13500","2019-11-01"
"3K","KUL","Kuala Lumpur","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","296","134","24120","2019-03-01"
"3K","KUL","Kuala Lumpur","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","296","146","26280","2019-06-01"
"3K","KUL","Kuala Lumpur","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","296","125","22500","2019-09-01"
"3K","KWE","Guiyang","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","2815","4","720","2019-03-01"
"3K","OKA","Okinawa","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","3742","18","3240","2019-03-01"
"3K","OKA","Okinawa","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","3742","17","3060","2019-06-01"
"3K","PNH","Phnom Penh","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","1135","42","7560","2019-01-01"
"3K","PNH","Phnom Penh","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","1135","50","9000","2019-04-01"
"3K","PNH","Phnom Penh","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","1135","45","8100","2019-07-01"
"3K","PNH","Phnom Penh","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","1135","48","8640","2019-10-01"
"3K","RGN","Yangon","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","1930","44","7920","2019-09-01"
"3K","RGN","Yangon","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","1930","48","8640","2019-12-01"
"3K","SGN","Ho Chi Minh City","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","1091","83","14940","2019-01-01"
"3K","SIN","Singapore","CRK","Angeles/Mabalacat","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","2380","39","7020","2019-04-01"
"3K","SIN","Singapore","CRK","Angeles/Mabalacat","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","2380","35","6300","2019-07-01"
"3K","SIN","Singapore","CRK","Angeles/Mabalacat","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","2380","34","6120","2019-10-01"
"3K","SIN","Singapore","DRW","Darwin","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","3336","27","4860","2019-12-01"
"3K","SIN","Singapore","HFE","Hefei","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","3666","2","360","2019-11-01"
"3K","SIN","Singapore","HKG","Hong Kong","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","2562","28","5040","2019-02-01"
"3K","SIN","Singapore","HKG","Hong Kong","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","2562","31","5580","2019-05-01"
"3K","SIN","Singapore","HKG","Hong Kong","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","2562","31","5580","2019-08-01"
"3K","SIN","Singapore","HKG","Hong Kong","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","2562","27","4860","2019-11-01"
"3K","SIN","Singapore","HKT","Phuket","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","978","90","16200","2019-05-01"
"3K","SIN","Singapore","HKT","Phuket","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","978","93","16740","2019-08-01"
"3K","SIN","Singapore","HKT","Phuket","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","978","75","13500","2019-11-01"
"3K","SIN","Singapore","KUL","Kuala Lumpur","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","296","134","24120","2019-03-01"
"3K","SIN","Singapore","KUL","Kuala Lumpur","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","296","146","26280","2019-06-01"
"3K","SIN","Singapore","KUL","Kuala Lumpur","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","296","125","22500","2019-09-01"
"3K","SIN","Singapore","KWE","Guiyang","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","2815","4","720","2019-03-01"
"3K","SIN","Singapore","OKA","Okinawa","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","3742","18","3240","2019-03-01"
"3K","SIN","Singapore","OKA","Okinawa","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","3742","17","3060","2019-06-01"
"3K","SIN","Singapore","PNH","Phnom Penh","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","1135","42","7560","2019-01-01"
"3K","SIN","Singapore","PNH","Phnom Penh","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","1135","50","9000","2019-04-01"
"3K","SIN","Singapore","PNH","Phnom Penh","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","1135","45","8100","2019-07-01"
"3K","SIN","Singapore","PNH","Phnom Penh","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","1135","48","8640","2019-10-01"
"3K","SIN","Singapore","RGN","Yangon","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","1930","44","7920","2019-09-01"
"3K","SIN","Singapore","RGN","Yangon","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","1930","48","8640","2019-12-01"
"3K","SIN","Singapore","SGN","Ho Chi Minh City","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","1091","83","14940","2019-01-01"
"3K","SIN","Singapore","MNL","Manila","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","2374","74","13320","2019-09-01"
"3K","SIN","Singapore","MNL","Manila","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","2374","89","16020","2019-12-01"
"3K","SIN","Singapore","OKA","Okinawa","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","3742","16","2880","2019-02-01"
"3K","SIN","Singapore","PKU","Pekanbaru","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","299","5","900","2019-01-01"
"3K","SIN","Singapore","PLM","Palembang","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","476","5","900","2019-01-01"
"3K","SIN","Singapore","PNH","Phnom Penh","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","1135","51","9180","2019-05-01"
"3K","SIN","Singapore","PNH","Phnom Penh","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","1135","48","8640","2019-08-01"
"3K","SIN","Singapore","PNH","Phnom Penh","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","1135","47","8460","2019-11-01"
"3K","SIN","Singapore","REP","Siem Reap","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","1339","22","3960","2019-03-01"
"3K","SIN","Singapore","SGN","Ho Chi Minh City","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","1091","82","14760","2019-02-01"
"3K","SIN","Singapore","SWA","Shantou","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","2812","17","3060","2019-09-01"
"3K","SIN","Singapore","SWA","Shantou","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","2812","17","3060","2019-12-01"
"3K","SIN","Singapore","XUZ","Xuzhou","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","3903","12","2160","2019-02-01"
"3K","SWA","Shantou","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","2812","17","3060","2019-09-01"
"3K","SWA","Shantou","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","2812","17","3060","2019-12-01"
"3K","XUZ","Xuzhou","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","3903","12","2160","2019-02-01"
"3U","CTU","Chengdu","SIN","Singapore","32S","Airbus A318/319/320/321","32A","Airbus A320 (Sharklets)","155","0","3246","4","620","2019-12-01"
"3U","NNG","Nanning","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","187","0","2404","13","2431","2019-03-01"
"3U","SIN","Singapore","CTU","Chengdu","32S","Airbus A318/319/320/321","32A","Airbus A320 (Sharklets)","155","0","3246","4","620","2019-12-01"
"3U","SIN","Singapore","NNG","Nanning","32S","Airbus A318/319/320/321","320","Airbus A320","187","0","2404","13","2431","2019-03-01"
"5J","CEB","Cebu","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","2420","13","2340","2019-10-01"
"5J","CRK","Angeles/Mabalacat","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","2380","31","5580","2019-03-01"
"5J","DVO","Davao","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","2482","14","2520","2019-06-01"
"5J","DVO","Davao","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","2482","17","3060","2019-09-01"
"5J","MNL","Manila","SIN","Singapore","330","Airbus Industrie A330","330","Airbus A330","436","0","2374","62","27032","2019-01-01"
"5J","MNL","Manila","SIN","Singapore","330","Airbus Industrie A330","330","Airbus A330","436","0","2374","60","26160","2019-04-01"
"5J","MNL","Manila","SIN","Singapore","330","Airbus Industrie A330","330","Airbus A330","436","0","2374","31","13516","2019-07-01"
"5J","MNL","Manila","SIN","Singapore","330","Airbus Industrie A330","330","Airbus A330","436","0","2374","26","11336","2019-10-01"
"5J","SIN","Singapore","CEB","Cebu","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","2420","14","2520","2019-10-01"
"5J","SIN","Singapore","CRK","Angeles/Mabalacat","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","2380","31","5580","2019-03-01"
"5J","SIN","Singapore","DVO","Davao","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","2482","14","2520","2019-06-01"
"5J","SIN","Singapore","DVO","Davao","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","2482","17","3060","2019-09-01"
